+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+--------------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          |    Memory    |
|        19       | 12.5 |        21       |   25  | 4  |     False      |        0         |   5.000061988830566    |  8.16015625  |
|        19       | 12.5 |        21       |   50  | 9  |     False      |        0         |   5.000178098678589    | 30.63671875  |
|        19       | 12.5 |        21       |   75  | 14 |     False      |        0         |   5.000211000442505    |  13.4296875  |
|        19       |  25  |        43       |  12.5 | 2  |      True      |        0         |  0.000125885009765625  |     0.0      |
|        19       |  25  |        43       |   25  | 4  |     False      |        0         |   5.000061988830566    |  8.8671875   |
|        19       |  25  |        43       |   50  | 9  |     False      |        0         |   5.000113248825073    |   9.71875    |
|        19       |  25  |        43       |   75  | 14 |     False      |        0         |   5.000113248825073    |  19.2578125  |
|        19       |  50  |        86       |  12.5 | 2  |      True      |        0         | 5.6743621826171875e-05 |     0.0      |
|        19       |  50  |        86       |   25  | 4  |      True      |        0         | 0.0014147758483886719  |  0.00390625  |
|        19       |  50  |        86       |   50  | 9  |     False      |        0         |   5.000071287155151    |  32.2578125  |
|        19       |  50  |        86       |   75  | 14 |     False      |        0         |    5.0000901222229     |  7.5390625   |
|        19       |  75  |       128       |  12.5 | 2  |      True      |        0         | 5.984306335449219e-05  |  0.00390625  |
|        19       |  75  |       128       |   25  | 4  |      True      |        0         | 0.00014090538024902344 |     0.0      |
|        19       |  75  |       128       |   50  | 9  |     False      |        0         |   5.000095844268799    |  1.07421875  |
|        19       |  75  |       128       |   75  | 14 |     False      |        0         |   5.000209093093872    |  2.66015625  |
|        20       | 12.5 |        24       |  12.5 | 2  |      True      |        0         | 0.00015282630920410156 |     0.0      |
|        20       | 12.5 |        24       |   25  | 5  |     False      |        0         |   5.000067234039307    |  1.05078125  |
|        20       | 12.5 |        24       |   50  | 10 |     False      |        0         |   5.000128984451294    |  3.84765625  |
|        20       | 12.5 |        24       |   75  | 15 |     False      |        0         |   5.000134229660034    |  4.0859375   |
|        20       |  25  |        48       |  12.5 | 2  |      True      |        0         | 7.414817810058594e-05  |     0.0      |
|        20       |  25  |        48       |   25  | 5  |     False      |        0         |   5.000060319900513    |  0.32421875  |
|        20       |  25  |        48       |   50  | 10 |     False      |        0         |   5.000087022781372    |    8.375     |
|        20       |  25  |        48       |   75  | 15 |     False      |        0         |   5.000127077102661    |  9.89453125  |
|        20       |  50  |        95       |  12.5 | 2  |      True      |        0         | 7.891654968261719e-05  |     0.0      |
|        20       |  50  |        95       |   25  | 5  |      True      |        0         |   0.1721479892730713   |  3.34765625  |
|        20       |  50  |        95       |   50  | 10 |     False      |        0         |   5.000085115432739    | 11.43359375  |
|        20       |  50  |        95       |   75  | 15 |     False      |        0         |   5.000151872634888    |  1.3359375   |
|        20       |  75  |       142       |  12.5 | 2  |      True      |        0         | 0.0001819133758544922  |  0.07421875  |
